Nume,Email,Judet,Telefon,Tip
"ODOREU",secretariatodoreu@yahoo.com,SATU MARE,,Primarie
"ORASU NOU",corasunou@yahoo.com,SATU MARE,,Primarie Oras
"PETRESTI",primariapetresti@gmail.com,SATU MARE,,Primarie
"PIR",primariapir@yahoo.com,SATU MARE,,Primarie
"PISCOLT",primariacomuneipiscolt@yahoo.com,SATU MARE,,Primarie
"POMI",primaria_pomi@yahoo.com,SATU MARE,,Primarie
"PORUMBESTI",primaria@porumbesti.eu,SATU MARE,,Primarie
"RACSA",primariaracsa@yahoo.com,SATU MARE,,Primarie
"SACASENI",primsacaseni@yahoo.com,SATU MARE,,Primarie
"SANISLAU",sanislau.primaria@yahoo.com,SATU MARE,,Primarie
"SANTAU",primariasantau@yahoo.com,SATU MARE,,Primarie
"SAUCA",primariasauca@yahoo.com,SATU MARE,,Primarie
"SOCOND",primariasocond@yahoo.com,SATU MARE,,Primarie
"SUPUR",cls-supur@clicknet.ro,SATU MARE,,Primarie
"TARNA MARE",secretartarna@yahoo.com,SATU MARE,,Primarie
"TARSOLT",secretar@primariatirsolt.ro,SATU MARE,,Primarie
"TEREBESTI",primaria_terebesti@yahoo.com,SATU MARE,,Primarie
"TIREAM",primaria@tiream.ro,SATU MARE,,Primarie
"TURT",primariaturt@yahoo.com,SATU MARE,,Primarie
"TURULUNG",primtur@yahoo.com,SATU MARE,,Primarie
"URZICENI",comunaurziceni@yahoo.com,SATU MARE,,Primarie
"VALEA VINULUI",primariavaleavinului@yahoo.com,SATU MARE,,Primarie
"VAMA",primariavama@yahoo.com,SATU MARE,,Primarie
"VETIS",primaria_vetis@yahoo.com,SATU MARE,,Primarie
"VIILE SATU MARE",viilesm@yahoo.com,SATU MARE,,Primarie
"SIBIU",secretar@sibiu.ro,SIBIU,,Primarie Municipiu
"MEDIAS",primaria@primariamedias.ro,SIBIU,,Primarie Municipiu
"COPSA MICA",primaria_copsa@birotec.ro,SIBIU,,Primarie Oras
"DUMBRAVENI",primaria_dumbraveni@yahoo.com,SIBIU,,Primarie Oras
"MIERCUREA SIBIULUI",primmsb@yahoo.com,SIBIU,,Primarie Oras
"OCNA SIBIULUI",primariaocna@yahoo.com,SIBIU,,Primarie Oras
"SALISTE",secretarsaliste@yahoo.com,SIBIU,,Primarie Oras
"TALMACIU",iliesoima@gmail.com,SIBIU,,Primarie Oras
"ALMA",primaria_alma@yahoo.com,SIBIU,,Primarie
"ALTINA",primaria.altana@yahoo.com,SIBIU,,Primarie
"APOLDU DE JOS",apoldudejos@gmail.com,SIBIU,,Primarie
"ARPASU DE JOS",arpasudejos@yahoo.com,SIBIU,,Primarie
"ATEL",primaria_atel@yahoo.com,SIBIU,,Primarie
"AXENTE SEVER",primaria_axsever@yahoo.com,SIBIU,,Primarie
"BAZNA",baznaprimaria@yahoo.com,SIBIU,,Primarie
"BIERTAN",primariabiertan@yahoo.com,SIBIU,,Primarie
"BIRGHIS",primariabirghis@yahoo.com,SIBIU,,Primarie
"BLAJEL",primariablajel@yahoo.co.uk,SIBIU,,Primarie
"BOITA",primariaboita@yahoo.com,SIBIU,,Primarie
"BRADENI",primariabradeni@yahoo.com,SIBIU,,Primarie
"BRATEIU",primariabrateiu@gmail.com,SIBIU,,Primarie
"BRUIU",primariabruiu@yahoo.com,SIBIU,,Primarie
"CARTA",primaria.carta@gmail.com,SIBIU,,Primarie
"CHIRPAR",primaria_chirpar@yahoo.com,SIBIU,,Primarie
"CRISTIAN",prim.cristian@yahoo.com,SIBIU,,Primarie
"DARLOS",primaria.darlos@sibiu.stslink.ro,SIBIU,,Primarie
"GURA RAULUI",gudac_durla@yahoo.fr,SIBIU,,Primarie
"HOGHILAG",secretar_hoghilag@yahoo.com,SIBIU,,Primarie
"IACOBENI",iacobeniprimaria@yahoo.com,SIBIU,,Primarie
"JINA",primariajina@yahoo.com,SIBIU,,Primarie
"LASLEA",primarialaslea@yahoo.com,SIBIU,,Primarie
"LOAMNES",primarialoamnes@yahoo.com,SIBIU,,Primarie
"LUDOS",primarialudos@yahoo.com,SIBIU,,Primarie
"MARPOD",clmarpod@yahoo.com,SIBIU,,Primarie
"MERGHINDEAL",primariamerghindeal@yahoo.com,SIBIU,,Primarie
"MICASASA",pmicasasa@yahoo.com,SIBIU,,Primarie
"MIHAILENI",primariamihailenisb@yahoo.com,SIBIU,,Primarie
"MOSNA",primaria_mosna@yahoo.com,SIBIU,,Primarie
"PAUCA",primariapauca@yahoo.com,SIBIU,,Primarie
"POIANA SIBIULUI",primariapoianasb@yahoo.com,SIBIU,,Primarie
"POPLACA",p_poplaca@yahoo.com,SIBIU,,Primarie
"PORUMBACU DE JOS",primariaporumbacu@yahoo.com,SIBIU,,Primarie
"RACOVITA",racovitaprimaria@yahoo.com,SIBIU,,Primarie
"RASINARI",primaria.rasinari@yahoo.com,SIBIU,,Primarie
"ROSIA",primaria.rosia_sibiu@yahoo.com,SIBIU,,Primarie
"SADU",primariasadu@yahoo.com,SIBIU,,Primarie
"SEICA MARE",primariaseicamare@yahoo.com,SIBIU,,Primarie
"SEICA MICA",primaria.seicamica@sibiu.stslink.ro,SIBIU,,Primarie
"SLIMNIC",primariaslimnic@yahoo.com,SIBIU,,Primarie
"SURA MARE",primariasuramare@yahoo.com,SIBIU,,Primarie
"SURA MICA",pr_suramica@yahoo.com,SIBIU,,Primarie
"TARNAVA",primariatirnava@yahoo.com,SIBIU,,Primarie
"TILISCA",primariatilisca@yahoo.com,SIBIU,,Primarie
"TURNU ROSU",primariaturnurosu@yahoo.com,SIBIU,,Primarie
"VALEA VIILOR",primaria.valeaviilor@sibiu.stslink.ro,SIBIU,,Primarie
"VURPAR",primaria_vurpar@yahoo.com,SIBIU,,Primarie
"SUCEAVA",primsv@primariasv.ro,SUCEAVA,,Primarie Municipiu
"CAMPULUNG MOLDOVENESC",primaria@campulungmoldovenesc.ro,SUCEAVA,,Primarie Municipiu
"FALTICENI",massmedia@falticeni.ro,SUCEAVA,,Primarie Municipiu
"RADAUTI",relatiipublice@primariaradauti.ro,SUCEAVA,,Primarie Municipiu
"VATRA DORNEI",primaria@vatra-dornei.ro,SUCEAVA,,Primarie Municipiu
"BROSTENI",primaria_brosteni@yahoo.com,SUCEAVA,,Primarie Oras
"CAJVANA",primaria_cajvana@yahoo.com,SUCEAVA,,Primarie Oras
"DOLHASCA",primariadolhasca@yahoo.com,SUCEAVA,,Primarie Oras
"FRASIN",primaria_frasin@yahoo.com,SUCEAVA,,Primarie Oras
"GURA HUMORULUI",primariagh@gmail.com,SUCEAVA,,Primarie Oras
"LITENI",litenisv@rdslink.ro,SUCEAVA,,Primarie Oras
"MILISAUTI",primaria.milisauti@gmail.com,SUCEAVA,,Primarie Oras
"SALCEA",registratura@primariasalcea.ro,SUCEAVA,,Primarie Oras
"SIRET",informatii@siretromania.ro,SUCEAVA,,Primarie Oras
"SOLCA",primarie@solca.ro,SUCEAVA,,Primarie Oras
"VICOVU DE SUS",primariavicovudesus@yahoo.com,SUCEAVA,,Primarie Oras
"ADANCATA",padancata@yahoo.com,SUCEAVA,,Primarie
"ARBORE",primaria_arbore@yahoo.com,SUCEAVA,,Primarie
"BAIA",primariacombaia@yahoo.com,SUCEAVA,,Primarie
"BALACEANA",primaria_balaceana@yahoo.com,SUCEAVA,,Primarie
"BALCAUTI",primariabalcauti@yahoo.com,SUCEAVA,,Primarie
"BERCHISESTI",primariaberchisesti@yahoo.com,SUCEAVA,,Primarie
"BILCA",primaria_bilca@yahoo.com,SUCEAVA,,Primarie
"BOGDANESTI",primariabogdanesti@yahoo.com,SUCEAVA,,Primarie
"BOROAIA",primariaboroaia@yahoo.com,SUCEAVA,,Primarie
"BOSANCI",primariabosanci@yahoo.com,SUCEAVA,,Primarie
"BOTOSANA",secretarbotosana@ymail.com,SUCEAVA,,Primarie
"BREAZA",primariabreazasv@yahoo.com,SUCEAVA,,Primarie
"BRODINA",primariabrodina@yahoo.com,SUCEAVA,,Primarie
"BUNESTI",pbunesti_sv@yahoo.com,SUCEAVA,,Primarie
"BURLA",primariaburla@yahoo.com,SUCEAVA,,Primarie
"CACICA",primariacacica@yahoo.com,SUCEAVA,,Primarie
"CALAFINDESTI",primariacalafindesti@yahoo.com,SUCEAVA,,Primarie
"CAPU CAMPULUI",primariaccampului@yahoo.com,SUCEAVA,,Primarie
"CARLIBABA",p_ciocanesti@yahoo.com,SUCEAVA,,Primarie
"CIOCANESTI",p_ciocanesti@yahoo.com,SUCEAVA,,Primarie
"CIPRIAN PORUMBESCU",primariaciprianporumbescusv@yahoo.com,SUCEAVA,,Primarie
"COMANESTI",comanestiprimaria@yahoo.com,SUCEAVA,,Primarie
"CORNU LUNCII",secretar.cornuluncii@yahoo.com,SUCEAVA,,Primarie
"COSNA",primariacosna@yahoo.com,SUCEAVA,,Primarie
"CRUCEA",primaria_crucea@yahoo.com,SUCEAVA,,Primarie
"DARMANESTI",primaria_comdarmanesti@yahoo.com,SUCEAVA,,Primarie
"DOLHESTI",primaria_dolhesti@yahoo.com,SUCEAVA,,Primarie
"DORNA CANDRENILOR",primariadc@yahoo.com,SUCEAVA,,Primarie
"DORNA-ARINI",primariadornaarini@yahoo.com,SUCEAVA,,Primarie
"DORNESTI",primariadornesti@yahoo.com,SUCEAVA,,Primarie
"DRAGOIESTI",primariadragoiesti@yahoo.com,SUCEAVA,,Primarie
"DRAGUSENI",primaria.draguseni@yahoo.com,SUCEAVA,,Primarie
"DUMBRAVENI",primariadumbravenisv@yahoo.com,SUCEAVA,,Primarie
"FANTANA MARE",primaria_fantana_mare@yahoo.com,SUCEAVA,,Primarie
"FANTANELE",primaria.fintinele@yahoo.com,SUCEAVA,,Primarie
"FORASTI",secretariat@primariaforasti.ro,SUCEAVA,,Primarie
"FRATAUTII NOI",primaria_fratautiinoi@yahoo.com,SUCEAVA,,Primarie
"FRATAUTII VECHI",primaria_fratautiivechi@yahoo.com,SUCEAVA,,Primarie
"FRUMOSU",frumosuprimaria@yahoo.com,SUCEAVA,,Primarie
"FUNDU MOLDOVEI",office_fm@yahoo.com,SUCEAVA,,Primarie
"GALANESTI",primariagalanesti@yahoo.com,SUCEAVA,,Primarie
"GRAMESTI",gramesti_info@yahoo.com,SUCEAVA,,Primarie
"GRANICESTI",primarie_granicesti@yahoo.com,SUCEAVA,,Primarie
"HANTESTI",primaria_hantesti@yahoo.com,SUCEAVA,,Primarie
"HARTOP",primariahartop@yahoo.com,SUCEAVA,,Primarie
"HORODNIC DE JOS",primaria_horodnicdejos@yahoo.com,SUCEAVA,,Primarie
"HORODNIC DE SUS",horodnicdesus@yahoo.com,SUCEAVA,,Primarie
"HORODNICENI",primariahorodniceni@yahoo.com,SUCEAVA,,Primarie
"IACOBENI",primariaiacobeni@yahoo.com,SUCEAVA,,Primarie
"IASLOVAT",primaria_iaslovat@yahoo.com,SUCEAVA,,Primarie
"ILISESTI",primaria_ilisesti@yahoo.com,SUCEAVA,,Primarie
"IPOTESTI",primipotesti@yahoo.com,SUCEAVA,,Primarie
"IZVOARELE SUCEVEI",primariaizsv1@yahoo.com,SUCEAVA,,Primarie
"MALINI",primariamalini@yahoo.com,SUCEAVA,,Primarie
"MANASTIREA HUMORULUI",manastirea_humorului@yahoo.com,SUCEAVA,,Primarie
"MARGINEA",margineaprimaria@yahoo.com,SUCEAVA,,Primarie
"MITOCU DRAGOMIRNEI",primaria_mitocudragomirnei@yahoo.com,SUCEAVA,,Primarie
"MOARA",primariamoara@yahoo.com,SUCEAVA,,Primarie
"MOLDOVA-SULITA",primariamoldova_sulita@yahoo.com,SUCEAVA,,Primarie
"MOLDOVITA",primaria.moldovita@yahoo.com,SUCEAVA,,Primarie
"MUSENITA",musenita_primarie@yahoo.com,SUCEAVA,,Primarie
"OSTRA",primaria_ostra@yahoo.com,SUCEAVA,,Primarie
"PALTINOASA",primaria_comunei_paltinoasa@yahoo.com,SUCEAVA,,Primarie
"PANACI",primariapanaci@yahoo.com,SUCEAVA,,Primarie
"PARTESTII DE JOS",pirtestii@yahoo.com,SUCEAVA,,Primarie
"PATRAUTI",primariapatrauti@yahoo.com,SUCEAVA,,Primarie
"POIANA STAMPEI",poiana_stampei@yahoo.com,SUCEAVA,,Primarie
"POIENI-SOLCA",poienisolca@yahoo.com,SUCEAVA,,Primarie
"POJORATA",pojoritta@yahoo.com,SUCEAVA,,Primarie
"PREUTESTI",primarpreutesti@yahoo.com,SUCEAVA,,Primarie
"PUTNA",primaria_putna@clicknet.ro,SUCEAVA,,Primarie
"RADASENI",pradaseni@yahoo.com,SUCEAVA,,Primarie
"RASCA",primaria_risca@yahoo.com,SUCEAVA,,Primarie
"SADOVA",primariasadova@yahoo.com,SUCEAVA,,Primarie
"SARU DORNEI",primaria_saru_dornei@yahoo.com,SUCEAVA,,Primarie
"SATU MARE",primariasatumaresv@yahoo.com,SUCEAVA,,Primarie
"SCHEIA",arboreanl@yahoo.com,SUCEAVA,,Primarie
"SERBAUTI",primariaserbauti@yahoo.com,SUCEAVA,,Primarie
"SIMINICEA",primaria.siminicea@yahoo.com,SUCEAVA,,Primarie
"SLATINA",primariaslatina@yahoo.com,SUCEAVA,,Primarie
"STRAJA",primaria_straja@yahoo.com,SUCEAVA,,Primarie
"STROIESTI",primaria_stroiesti@yahoo.com,SUCEAVA,,Primarie
"STULPICANI",primariastulpsv@yahoo.com,SUCEAVA,,Primarie
"SUCEVITA",primariasucevita@yahoo.com,SUCEAVA,,Primarie
"TODIRESTI",primariatodiresti@yahoo.com,SUCEAVA,,Primarie
"UDESTI",secretar_primariaudesti@yahoo.com,SUCEAVA,,Primarie
"ULMA",primariaulma@yahoo.com,SUCEAVA,,Primarie
"VADU MOLDOVEI",primaria_vadu_moldovei@yahoo.com,SUCEAVA,,Primarie
"VALEA MOLDOVEI",pvmmorosanc@yahoo.com,SUCEAVA,,Primarie
"VAMA",primaria_vama@yahoo.com,SUCEAVA,,Primarie
"VATRA MOLDOVITEI",primariavatramoldovitei@yahoo.com,SUCEAVA,,Primarie
"VERESTI",primaria_veresti@yahoo.com,SUCEAVA,,Primarie
"VICOVU DE JOS",vicovu_de_jos@yahoo.com,SUCEAVA,,Primarie
"VOITINEL",primaria_voitinel@yahoo.com,SUCEAVA,,Primarie
"VOLOVAT",primariavolovat@yahoo.com,SUCEAVA,,Primarie
"VULTURESTI",vulturestisuceava@yahoo.com,SUCEAVA,,Primarie
"ZAMOSTEA",primaria_zamostea@yahoo.com,SUCEAVA,,Primarie
"ZVORISTEA",primaria_zvoristea@yahoo.com,SUCEAVA,,Primarie
"ROSIORI DE VEDE",postmaster@primariarosioriidevede.ro,TELEORMAN,,Primarie Municipiu
"TURNU MAGURELE",primariatm@yahoo.com,TELEORMAN,,Primarie Municipiu
"VIDELE",primariavidele@yahoo.com,TELEORMAN,,Primarie Oras
"BABAITA",primariababaita@yahoo.com,TELEORMAN,,Primarie
"BEUCA",primariebeuca@yahoo.com,TELEORMAN,,Primarie
"BOGDANA",primariabogdana@yahoo.co.uk,TELEORMAN,,Primarie
"BOTOROAGA",primaria.botoroaga@yahoo.com,TELEORMAN,,Primarie
"BRANCENI",primaria.brinceni@yahoo.com,TELEORMAN,,Primarie
"BUJORENI",primariabujoreni@gmail.com,TELEORMAN,,Primarie
"BUJORU",bujoru@gmail.com,TELEORMAN,,Primarie
"BUZESCU",primaria.buzescu@gmail.com,TELEORMAN,,Primarie
"CALINESTI",calinesti@gmail.com,TELEORMAN,,Primarie
"CALMATUIU",secretar_calmatuiu@yahoo.com,TELEORMAN,,Primarie
"CERVENIA",primarcervenia@yahoo.com,TELEORMAN,,Primarie
"CIOLANESTI",primaria_ciolanesti@yahoo.com,TELEORMAN,,Primarie
"CIUPERCENI",primariaciuperceni@yahoo.com,TELEORMAN,,Primarie
"CONTESTI",primariacontesti@gmail.com,TELEORMAN,,Primarie
"COSMESTI",primariacosmesti@yahoo.com,TELEORMAN,,Primarie
"CRANGENI",primaria.cringeni@yahoo.com,TELEORMAN,,Primarie
"CRANGU",primariacringu@yahoo.com,TELEORMAN,,Primarie
"CREVENICU",primariacrevenicu@yahoo.com,TELEORMAN,,Primarie
"DRAGANESTI DE VEDE",primariadraganestidevede@yahoo.com,TELEORMAN,,Primarie
"FANTANELE",comuna.fantanele@yahoo.com,TELEORMAN,,Primarie
"FRASINET",primariafrasinet@yahoo.com,TELEORMAN,,Primarie
"FRUMOASA",primariafrumoasa@yahoo.com,TELEORMAN,,Primarie
"FURCULESTI",primariafurculesti@yahoo.com,TELEORMAN,,Primarie
"GALATENI",primgalateni@yahoo.com,TELEORMAN,,Primarie
"GRATIA",gratiaprim@yahoo.com,TELEORMAN,,Primarie
"ISLAZ",primariaislaz@yahoo.com,TELEORMAN,,Primarie
"IZVOARELE",primaria_izvoarele@yahoo.com,TELEORMAN,,Primarie
"LISA",lissa_tr@yahoo.com,TELEORMAN,,Primarie
"LUNCA",primaria_lu@yahoo.com,TELEORMAN,,Primarie
"MAGURA",primarie_magura@yahoo.com,TELEORMAN,,Primarie
"MALDAENI",primariamaldaeni@yahoo.com,TELEORMAN,,Primarie
"MARZANESTI",primariamirzanesti@yahoo.co.uk,TELEORMAN,,Primarie
"MAVRODIN",primaria_mavrodin@yahoo.com,TELEORMAN,,Primarie
"MERENI",primaria.mereni@gmail.com,TELEORMAN,,Primarie
"MOSTENI",mosteni_tr@yahoo.com,TELEORMAN,,Primarie
"NANOV",primariananov2007@yahoo.com,TELEORMAN,,Primarie
"NASTURELU",primarianasturelu@yahoo.com,TELEORMAN,,Primarie
"NECSESTI",primaria.necsesti@yahoo.com,TELEORMAN,,Primarie
"NENCIULESTI",pnenciulesti@yahoo.com,TELEORMAN,,Primarie
"OLTENI",primarolteni@yahoo.com,TELEORMAN,,Primarie
"PERETU",primaria.peretu@yahoo.com,TELEORMAN,,Primarie
"PIATRA",primaria_piatra_tr@yahoo.com,TELEORMAN,,Primarie
"PIETROSANI",primaria.pietrosani@yahoo.com,TELEORMAN,,Primarie
"PLOSCA",primaria_plosca@yahoo.com,TELEORMAN,,Primarie
"POROSCHIA",primariaporoschia@yahoo.com,TELEORMAN,,Primarie
"PURANI",litageta@yahoo.com,TELEORMAN,,Primarie
"PUTINEIU",primariaputineiu@yahoo.com,TELEORMAN,,Primarie
"RADOIESTI",primariaradoiesti@yahoo.com,TELEORMAN,,Primarie
"RASMIRESTI",rasmirestiprimarie@yahoo.com,TELEORMAN,,Primarie
"SACENI",saceni_tr@yahoo.com,TELEORMAN,,Primarie
"SAELELE",clement.2008@yahoo.com,TELEORMAN,,Primarie
"SALCIA",prim2008salcia@yahoo.com,TELEORMAN,,Primarie
"SARBENI",primariacomuneisirbeni@yahoo.com,TELEORMAN,,Primarie
"SCRIOASTEA",primariacomscrioastea@yahoo.com,TELEORMAN,,Primarie
"SCURTU MARE",s.primarie@yahoo.com,TELEORMAN,,Primarie
"SEACA",primaria_seaca@yahoo.com,TELEORMAN,,Primarie
"SFINTESTI",sfintesti_tr@yahoo.com,TELEORMAN,,Primarie
"SILISTEA",primaria.silistea@yahoo.com,TELEORMAN,,Primarie
"SILISTEA-GUMESTI",primaria_silistea_gumesti@yahoo.com,TELEORMAN,,Primarie
"SLOBOZIA MANDRA",primariasloboziamandratr@gmail.com,TELEORMAN,,Primarie
"SMARDIOASA",prim_smardioasa@yahoo.com,TELEORMAN,,Primarie
"STEJARU",primaria.stejaru@yahoo.com,TELEORMAN,,Primarie
"STOROBANEASA",primstorobaneasa@yahoo.com,TELEORMAN,,Primarie
"TALPA",primaria_talpa@yahoo.com,TELEORMAN,,Primarie
"TATARASTII DE JOS",romcatharin@yahoo.com,TELEORMAN,,Primarie
"TATARASTII DE SUS",primariatatarastiidesus@yahoo.com,TELEORMAN,,Primarie
"TIGANESTI",primariatiganesti@yahoo.com,TELEORMAN,,Primarie
"TRAIAN",primariatraiantr@yahoo.com,TELEORMAN,,Primarie
"TRIVALEA-MOSTENI",primariatrivalea_mosteni@yahoo.com,TELEORMAN,,Primarie
"TROIANUL",troianul_tr@yahoo.com,TELEORMAN,,Primarie
"UDA-CLOCOCIOV",udaclocociov@yahoo.com,TELEORMAN,,Primarie
"VARTOAPE",primariavirtoapele@yahoo.com,TELEORMAN,,Primarie
"VEDEA",primariavedea@yahoo.com,TELEORMAN,,Primarie
"VIISOARA",primariaviisoara_tr@yahoo.com,TELEORMAN,,Primarie
"VITANESTI",primariavitanesti@yahoo.com,TELEORMAN,,Primarie
"ZAMBREASCA",primaria.zimbreasca@gmail.com,TELEORMAN,,Primarie
"TIMISOARA",primariatm@primariatm.ro,TIMIS,,Primarie Municipiu
"LUGOJ",contact@primarialugoj.ro,TIMIS,,Primarie Municipiu
"BUZIAS",primbuzias@yahoo.com,TIMIS,,Primarie Oras
"CIACOVA",primariaciacova@primariaiacova.ro,TIMIS,,Primarie Oras
"DETA",primaria_deta@net69.ro,TIMIS,,Primarie Oras
"FAGET",plfaget@online.ro,TIMIS,,Primarie Oras
"GATAIA",primaria_gataia@yahoo.com,TIMIS,,Primarie Oras
"JIMBOLIA",secretar@jimbolia.ro,TIMIS,,Primarie Oras
"RECAS",public@primariarecas.ro,TIMIS,,Primarie Oras
"SANNICOLAU MARE",primaria@sannicolau-mare.ro,TIMIS,,Primarie Oras
"BALINT",primariabalint@yahoo.com,TIMIS,,Primarie
"BANLOC",banlocprimarie@yahoo.com,TIMIS,,Primarie
"BARA",primaria.bara@yahoo.com,TIMIS,,Primarie
"BARNA",primaria.barna@cjtimis.ro,TIMIS,,Primarie
"BEBA VECHE",primariabebaveche@yahoo.com,TIMIS,,Primarie
"BECICHERECU MIC",becicherecumic@yahoo.com,TIMIS,,Primarie
"BELINT",primaria@belint.ro,TIMIS,,Primarie
"BETHAUSEN",primaria_bethausen@yahoo.com,TIMIS,,Primarie
"BIRDA",primaria.birda@cjtimis.ro,TIMIS,,Primarie
"BOGDA",primariabogda@yahoo.com,TIMIS,,Primarie
"BOLDUR",primariaboldur@gmail.com,TIMIS,,Primarie
"BRESTOVAT",primaria_brestovat@yahoo.com,TIMIS,,Primarie
"BUCOVAT",primaria.bucovat.tm@gmail.com,TIMIS,,Primarie
"CARPINIS",primaria_carpinis@yahoo.com,TIMIS,,Primarie
"CENAD",primaria@cenad.ro,TIMIS,,Primarie
"CENEI",primaria.cenei@cjtimis.ro,TIMIS,,Primarie
"CHECEA",primaria.checea@cjtimis.ro,TIMIS,,Primarie
"CHEVERESU MARE",primaria.cheveresumare@yahoo.com,TIMIS,,Primarie
"COMLOSU MARE",primariacomlosumare@yahoo.com,TIMIS,,Primarie
"COSTEIU",primaria.costeiu@yahoo.com,TIMIS,,Primarie
"CRICIOVA",primaria.criciova@cjtimis.ro,TIMIS,,Primarie
"CURTEA",primaria_curtea@yahoo.com,TIMIS,,Primarie
"DAROVA",primariadarova@yahoo.com,TIMIS,,Primarie
"DENTA",primar@primaria-denta.ro,TIMIS,,Primarie
"DUDESTII NOI",primariadudestiinoi@yahoo.com,TIMIS,,Primarie
"DUDESTII VECHI",p.dudestiiv@yahoo.com,TIMIS,,Primarie
"DUMBRAVA",primariadumbrava@yahoo.com,TIMIS,,Primarie
"DUMBRAVITA",primdumb@yahoo.com,TIMIS,,Primarie
"FARDEA",primaria_firdea@yahoo.com,TIMIS,,Primarie
"FIBIS",primariafibis@gmail.com,TIMIS,,Primarie
"FOENI",primariafoeni@yahoo.com,TIMIS,,Primarie
"GAVOJDIA",primgav@yahoo.com,TIMIS,,Primarie
"GHILAD",primaria_ghilad@yahoo.com,TIMIS,,Primarie
"GHIRODA",primariaghiroda@yahoo.com,TIMIS,,Primarie
"GHIZELA",primariaghizela@yahoo.com,TIMIS,,Primarie
"GIARMATA",primaria.giarmata@yahoo.com,TIMIS,,Primarie
"GIERA",primariagiera@gmail.com,TIMIS,,Primarie
"GIROC",primariagiroc@yahoo.com,TIMIS,,Primarie
"GIULVAZ",primaria_giulvaz@yahoo.com,TIMIS,,Primarie
"GOTTLOB",primaria.gottlob@cjtimis.ro,TIMIS,,Primarie
"IECEA MARE",primaria_ieceamare@yahoo.com,TIMIS,,Primarie
"JAMU MARE",primariajamumare@gmail.com,TIMIS,,Primarie
"JEBEL",primaria.jebel@cjtimis.ro,TIMIS,,Primarie
"LENAUHEIM",lenauheim@mail.dnttm.ro,TIMIS,,Primarie
"LIEBLING",primaria_liebling@yahoo.com,TIMIS,,Primarie
"LIVEZILE",primarialivezile@yahoo.com,TIMIS,,Primarie
"LOVRIN",primarialovrin@yahoo.com,TIMIS,,Primarie
"MANASTIUR",primaria_manastiur@yahoo.com,TIMIS,,Primarie
"MARGINA",primaria_margin@yahoo.com,TIMIS,,Primarie
"MASLOC",primaria_masloc@yahoo.com,TIMIS,,Primarie
"MORAVITA",prmrmoravita@yahoo.com,TIMIS,,Primarie
"MOSNITA NOUA",primariamosnitanoua@yahoo.com,TIMIS,,Primarie
"NADRAG",nadrag@primarianadrag.ro,TIMIS,,Primarie
"NITCHIDORF",primar@nitchidorf.ro,TIMIS,,Primarie
"OHABA LUNGA",primariaohabalunga@yahoo.com,TIMIS,,Primarie
"ORTISOARA",primaria.ortisoara@cjtimis.ro,TIMIS,,Primarie
"OTELEC",primaria_otelec@yahoo.com,TIMIS,,Primarie
"PADURENI",primaria.padureni@cjtimis.ro,TIMIS,,Primarie
"PARTA",primaria_parta@yahoo.com,TIMIS,,Primarie
"PECIU NOU",primaria_peciunou@yahoo.com,TIMIS,,Primarie
"PERIAM",office@primatimperiam.ro,TIMIS,,Primarie
"PESAC",primariapesac@yahoo.com,TIMIS,,Primarie
"PIETROASA",cpietroasa@yahoo.com,TIMIS,,Primarie
"PISCHIA",primaria_pischia@yahoo.com,TIMIS,,Primarie
"RACOVITA",primaria.racovita@cjtimis.ro,TIMIS,,Primarie
"REMETEA MARE",primaria.remetea_mare@cjtimis.ro,TIMIS,,Primarie
"SACALAZ",primaria_sacalaz@yahoo.com,TIMIS,,Primarie
"SACOSU TURCESC",primaria@sacosuturcesc.ro,TIMIS,,Primarie
"SAG",primaria.sag@cjtimis.ro,TIMIS,,Primarie
"SANANDREI",office@primaria-sinandrei.ro,TIMIS,,Primarie
"SANDRA",primariasandra@gmail.com,TIMIS,,Primarie
"SANMIHAIU ROMAN",primariasanmihaiuroman@yahoo.com,TIMIS,,Primarie
"SANPETRU MARE",primaria.sanpetru_mare@cjtimis.ro,TIMIS,,Primarie
"SARAVALE",primaria.saravale@cjtimis.ro,TIMIS,,Primarie
"SATCHINEZ",primariasatchinez@yahoo.com,TIMIS,,Primarie
"SECAS",primariasecas@yahoo.com,TIMIS,,Primarie
"STIUCA",primaria.stiuca@cjtimis.ro,TIMIS,,Primarie
"TEREMIA MARE",primaria.teremia_mare@cjtimis.ro,TIMIS,,Primarie
"TOMESTI",primaria.tomesti@yahoo.com,TIMIS,,Primarie
"TOMNATIC",primar@primariatomnatic.ro,TIMIS,,Primarie
"TOPOLOVATU MARE",primariatopolovatumare@yahoo.com,TIMIS,,Primarie
"TORMAC",primaria@tormac.ro,TIMIS,,Primarie
"TRAIAN VUIA",comunatraianvuia@yahoo.com,TIMIS,,Primarie
"UIVAR",primaria_uivar@yahoo.com,TIMIS,,Primarie
"VALCANI",primaria_valcani@yahoo.com,TIMIS,,Primarie
"VARIAS",primaria_varias@yahoo.com,TIMIS,,Primarie
"VICTOR VLAD DELAMARINA",primaria.vvdelamarina@cjtimis.ro,TIMIS,,Primarie
"VOITEG",primaria@voiteg.ro,TIMIS,,Primarie
"TULCEA",primtl@tim.ro;eventhi@yahoo.com,TULCEA,,Primarie Municipiu
"BABADAG",contact@primaria-babadag.ro,TULCEA,,Primarie Oras
"ISACCEA",secretar@isaccea.ro,TULCEA,,Primarie Oras
