Nume,Email,Judet,Telefon,Tip
"PRIBOIENI",primariacomuneipriboieni@yahoo.com,JUDETUL ARGES,,Primarie
"SARBENI",primariacomuneisirbeni@yahoo.com,JUDETUL TELEORMAN,,Primarie
"TRAIAN",primariacomuneitraian@yahoo.com,JUDETUL IALOMITA,,Primarie
"CONCESTI",primariaconcesti@yahoo.com,JUDETUL BOTOSANI,,Primarie
"STOENESTI",primariaconsiliullocalstoenesti@yahopo.com,JUDETUL OLT,,Primarie
"CONTESTI",primariacontesti@gmail.com,JUDETUL TELEORMAN,,Primarie
"COPACELE",primariacopacele@yahoo.com,JUDETUL CARAS-SEVERIN,,Primarie
"COPACENI",primariacopaceni@yahoo.com,JUDETUL VALCEA,,Primarie
"COPALAU",primariacopalau@yahoo.com,JUDETUL BOTOSANI,,Primarie
"CORABIA",primariacorabia@yahoo.com,JUDETUL OLT,,Primarie
"CORBI",primariacorbi@yahoo.com,JUDETUL ARGES,,Primarie
"CORBU",primariacorbu@judetulolt.ro,JUDETUL OLT,,Primarie
"CORBU",primariacorbu@yahoo.com,JUDETUL HARGHITA,,Primarie
"CORLATENI",primariacorlateni@yahoo.com,JUDETUL BOTOSANI,,Primarie
"CORNEA",primariacorneacs@yahoo.com,JUDETUL CARAS-SEVERIN,,Primarie
"CORNESTI",primariacornesti@yahoo.com,JUDETUL CLUJ,,Primarie
"CORNETU",primariacornetu@yahoo.com,JUDETUL ILFOV,,Primarie
"CORNI",primariacornibotosani@yahoo.com,JUDETUL BOTOSANI,,Primarie
"CORNU",primariacornu@clicknet.ro,JUDETUL PRAHOVA,,Primarie
"COROD",primariacorodgl@yahoo.com,JUDETUL GALATI,,Primarie
"COROIENI",primariacoroieni@email.ro,JUDETUL MARAMURES,,Primarie
"COROIESTI",primariacoroiesti_2007@yahoo.com,JUDETUL VASLUI,,Primarie
"CORUND",primariacorund@yahoo.com,JUDETUL HARGHITA,,Primarie
"COSBUC",primariacosbuc@yahoo.com,JUDETUL BISTRITA-NASAUD,,Primarie
"COSEIU",primariacoseiu@yahoo.com,JUDETUL SALAJ,,Primarie
"COSERENI",primariacosereni@yahoo.com,JUDETUL IALOMITA,,Primarie
"COSMESTI",primariacosmesti@yahoo.com,JUDETUL TELEORMAN,,Primarie
"COSNA",primariacosna@yahoo.com,JUDETUL SUCEAVA,,Primarie
"COSOBA",primariacosoba@yahoo.com,JUDETUL GIURGIU,,Primarie
"COSTESTI",primariacostesti@clicknet.ro,JUDETUL VASLUI,,Primarie
"COTEANA",primariacoteana@yahoo.com,JUDETUL OLT,,Primarie
"COTUSCA",primariacotusca@yahoo.com,JUDETUL BOTOSANI,,Primarie
"COVASINT",primariacovasint@gmail.com,JUDETUL ARAD,,Primarie
"CRACAOANI",primariacracaoani@yahoo.com,JUDETUL NEAMT,,Primarie
"CRAIVA",primariacraiva@artelecom.net,JUDETUL ARAD,,Primarie
"CRAMPOIA",primariacrampoiaolt@yahoo.com,JUDETUL OLT,,Primarie
"CRASNA",primariacrasna@yahoo.com,JUDETUL GORJ,,Primarie
"CRETENI",primariacreteni@yahoo.com,JUDETUL VALCEA,,Primarie
"CRETESTI",primariacretesti@gmail.com,JUDETUL VASLUI,,Primarie
"CREVENICU",primariacrevenicu@yahoo.com,JUDETUL TELEORMAN,,Primarie
"CRANGU",primariacringu@yahoo.com,JUDETUL TELEORMAN,,Primarie
"CRISAN",primariacrisan@gmail.com,JUDETUL TULCEA,,Primarie
"CRISTESTI",primariacristesti@gmail.com,JUDETUL BOTOSANI,,Primarie
"CRISTINESTI",primariacristinesti@yahoo.com,JUDETUL BOTOSANI,,Primarie
"CRISTIORU DE JOS",primariacristioru@yahoo.com,JUDETUL BIHOR,,Primarie
"CRISTOLT",primariacristolt@yahoo.com,JUDETUL SALAJ,,Primarie
"CRIVAT",primariacrivat@yahoo.com,JUDETUL CALARASI,,Primarie
"CRUSET",primariacruset@yahoo.com,JUDETUL GORJ,,Primarie
"CUCA",primariacucaag@yahoo.com,JUDETUL ARGES,,Primarie
"CUPSENI",primariacupseni@yahoo.com,JUDETUL MARAMURES,,Primarie
"CURCANI",primariacurcani@clicknet.ro,JUDETUL CALARASI,,Primarie
"CURTEA DE ARGES",primariacurteadearges@yahoo.com,JUDETUL ARGES,,Primarie
"CURTISOARA",primariacurtisoara@yahoo.com,JUDETUL OLT,,Primarie
"CUT",primariacut@yahoo.com,JUDETUL ALBA,,Primarie
"CUZAPLAC",primariacuzaplac@yahoo.com,JUDETUL SALAJ,,Primarie
"CUZA VODA",primariacuzavoda@yahoo.com,JUDETUL GALATI,,Primarie
"DABACA",primariadabaca@yahoo.com,JUDETUL CLUJ,,Primarie
"DAENI",primariadaeni@yahoo.com,JUDETUL TULCEA,,Primarie
"DAGATA",primariadagata@yahoo.com,JUDETUL IASI,,Primarie
"DALBOSET",primariadalboset@rdslink.ro,JUDETUL CARAS-SEVERIN,,Primarie
"DALNIC",primariadalnic@consloc.ro,JUDETUL COVASNA,,Primarie
"DAMUC",primariadamuc@yahoo.com,JUDETUL NEAMT,,Primarie
"DANCIULESTI",primariadanciulesti@yahoo.com,JUDETUL GORJ,,Primarie
"DANEASA",primariadaneasaolt@yahoo.com,JUDETUL OLT,,Primarie
"DANESTI",primariadanestigj@yahoo.com,JUDETUL GORJ,,Primarie
"DANGENI",primariadangeni@yahoo.com,JUDETUL BOTOSANI,,Primarie
"DARABANI",primariadarabani@yahoo.com,JUDETUL BOTOSANI,,Primarie
"DAROVA",primariadarova@yahoo.com,JUDETUL TIMIS,,Primarie
"DORNA CANDRENILOR",primariadc@yahoo.com,JUDETUL SUCEAVA,,Primarie
"DELENI",primariadeleni@yahoo.com,JUDETUL CONSTANTA,,Primarie
"DELESTI",primariadelesti@yahoo.com,JUDETUL VASLUI,,Primarie
"DENSUS",primariadensus@yahoo.com,JUDETUL HUNEDOARA,,Primarie
"DERSCA",primariadersca@yahoo.com,JUDETUL BOTOSANI,,Primarie
"DEVESELU",primariadeveselu@yahoo.com,JUDETUL OLT,,Primarie
"DEZNA",primariadezna@artelecom.net,JUDETUL ARAD,,Primarie
"DICHISENI",primariadichiseni@yahoo.com,JUDETUL CALARASI,,Primarie
"DIECI",primariadieci@artelecom.net,JUDETUL ARAD,,Primarie
"DIMACHENI",primariadimacheni@yahoo.com,JUDETUL BOTOSANI,,Primarie
"DOBA",primariadoba@yahoo.com,JUDETUL SATU MARE,,Primarie
"DOBRA",primariadobra@yahoo.com,JUDETUL HUNEDOARA,,Primarie
"DOBRENI",primariadobreni@yahoo.com,JUDETUL NEAMT,,Primarie
"DOBRETU",primariadobretu@yahoo.com,JUDETUL OLT,,Primarie
"DOBRIN",primariadobrin@yahoo.com,JUDETUL SALAJ,,Primarie
"DOBROESTI",primariadobroiesti@gamail.com,JUDETUL ILFOV,,Primarie
"DOBROMIR",primariadobromir@yahoo.com,JUDETUL CONSTANTA,,Primarie
"DOBROVAT",primariadobrovat@yahoo.com,JUDETUL IASI,,Primarie
"DOBRUN",primariadobrun@yahoo.com,JUDETUL OLT,,Primarie
"DOCHIA",primariadochia@yahoo.com,JUDETUL NEAMT,,Primarie
"DODESTI",primariadodesti@yahoo.com,JUDETUL VASLUI,,Primarie
"DOLHASCA",primariadolhasca@yahoo.com,JUDETUL SUCEAVA,,Primarie
"DOMASNEA",primariadomasnea@yahoo.com,JUDETUL CARAS-SEVERIN,,Primarie
"DOMNESTI",primariadomnesti@yahoo.com,JUDETUL ARGES,,Primarie
"DOR MARUNT",primariadormarunt@yahoo.com,JUDETUL CALARASI,,Primarie
"DORNA-ARINI",primariadornaarini@yahoo.com,JUDETUL SUCEAVA,,Primarie
"DORNESTI",primariadornesti@yahoo.com,JUDETUL SUCEAVA,,Primarie
"DOROBANTU",primariadorobantu@yahoo.com,JUDETUL CALARASI,,Primarie
"DOROHOI",primariadorohoi@primariadorohoi.ro,JUDETUL BOTOSANI,,Primarie
"DOSTAT",primariadostat@yahoo.com,JUDETUL ALBA,,Primarie
"DRAGANESTI DE VEDE",primariadraganestidevede@yahoo.com,JUDETUL TELEORMAN,,Primarie
"DRAGANU",primariadraganu@yahoo.com,JUDETUL ARGES,,Primarie
"DRAGASANI",primariadragasani@yahoo.com,JUDETUL VALCEA,,Primarie
"DRAGOIESTI",primariadragoiesti@yahoo.com,JUDETUL SUCEAVA,,Primarie
"DRAGANESTI",primariadragomiresti@yahoo.com,JUDETUL NEAMT,,Primarie
"DRAGOMIRESTI",primariadragomirestivs@gmail.com,JUDETUL VASLUI,,Primarie
"DRAGU",primariadragu@yahoo.com,JUDETUL SALAJ,,Primarie
"DRAGUS",primariadragus@yahoo.com,JUDETUL BRASOV,,Primarie
"DRAGUSENI",primariadraguseni@yahoo.com,JUDETUL GALATI,,Primarie
"DIMITRIE CANTEMIR",primariadtcm@yahoo.com,JUDETUL VASLUI,,Primarie
"DUDESTII NOI",primariadudestiinoi@yahoo.com,JUDETUL TIMIS,,Primarie
"DUMBRAVA",primariadumbrava@gmail.com,JUDETUL PRAHOVA,,Primarie
"DUMBRAVA",primariadumbrava@yahoo.com,JUDETUL TIMIS,,Primarie
"DUMBRAVA ROSIE",primariadumbravarosie@yahoo.com,JUDETUL NEAMT,,Primarie
"DUMBRAVENI",primariadumbraveni@yahoo.com,JUDETUL CONSTANTA,,Primarie
"DUMBRAVENI",primariadumbravenisv@yahoo.com,JUDETUL SUCEAVA,,Primarie
"DUMBRAVITA",primariadumbravita@yahoo.com,JUDETUL MARAMURES,,Primarie
"DUMESTI",primariadumesti@yahoo.com,JUDETUL IASI,,Primarie
"DUMITRA",primariadumitra@yahoo.com,JUDETUL BISTRITA-NASAUD,,Primarie
"DUMITRESTI",primariadumitresti@yahoo.com,JUDETUL VRANCEA,,Primarie
"DURNESTI",primariadurnesti@gmail.com,JUDETUL BOTOSANI,,Primarie
"FALCIU",primariafalciu@yahoo.com,JUDETUL VASLUI,,Primarie
"FALCOIU",primariafalcoiu@yahoo.com,JUDETUL OLT,,Primarie
"FANTANELE",primariafantaneleiasi@yahoo.com,JUDETUL IASI,,Primarie
"FANTANELE",primariafantaneleph@yahoo.com,JUDETUL PRAHOVA,,Primarie
"FARCASELE",primariafarcasele@yahoo.com,JUDETUL OLT,,Primarie
"FARCASESTI",primariafarcasesti@yahoo.com,JUDETUL GORJ,,Primarie
"FARLIUG",primariafarliug@yahoo.com,JUDETUL CARAS-SEVERIN,,Primarie
"FARTATESTI",primariafartatesti@yahoo.com,JUDETUL VALCEA,,Primarie
"FAUREI",primariafaurei@gmail.com,JUDETUL BRAILA,,Primarie
"FAUREI",primariafaurei@yahoo.com,JUDETUL NEAMT,,Primarie
"FAURESTI",primariafauresti@yahoo.com,JUDETUL VALCEA,,Primarie
"FELDIOARA",primariafeldioara@yahoo.com,JUDETUL BRASOV,,Primarie
"FELDRU",primariafeldru@yahoo.com,JUDETUL BISTRITA-NASAUD,,Primarie
"FELNAC",primariafelnac@yahoo.com,JUDETUL ARAD,,Primarie
"FIBIS",primariafibis@gmail.com,JUDETUL TIMIS,,Primarie
"FIERBINTI-TARG",primariafierbinti@yahoo.com,JUDETUL IALOMITA,,Primarie
"FILDU DE JOS",primariafildu@yahoo.com,JUDETUL SALAJ,,Primarie
"FILIPESTII DE TARG",primariafilipestiidetarg@yahoo.com,JUDETUL PRAHOVA,,Primarie
"FINTA",primariafinta@yahoo.com,JUDETUL DAMBOVITA,,Primarie
"FARTANESTI",primariafirtanesti@yahoo.com,JUDETUL GALATI,,Primarie
"FIZESU GHERLII",primariafizesu@yahoo.com,JUDETUL CLUJ,,Primarie
"FLAMANZI",primariaflamanzi@yahoo.com,JUDETUL BOTOSANI,,Primarie
"FOCURI",primariafocuri@yahoo.com,JUDETUL IASI,,Primarie
"FOENI",primariafoeni@yahoo.com,JUDETUL TIMIS,,Primarie
"FOLTESTI",primariafoltesti@yahoo.com,JUDETUL GALATI,,Primarie
"FOROTIC",primariaforotic@yahoo.com,JUDETUL CARAS-SEVERIN,,Primarie
"FRASINET",primariafrasinet2008@yahoo.com,JUDETUL CALARASI,,Primarie
"FRASINET",primariafrasinet@yahoo.com,JUDETUL TELEORMAN,,Primarie
"FRUMOASA",primariafrumoasa@yahoo.com,JUDETUL TELEORMAN,,Primarie
"FRUMUSICA",primariafrumusica@yahoo.com,JUDETUL BOTOSANI,,Primarie
"FRUMUSITA",primariafrumusita@yahoo.com,JUDETUL GALATI,,Primarie
"FRUNTISENI",primariafruntiseni@yahoo.com,JUDETUL VASLUI,,Primarie
"FUNDATA",primariafundata@yahoo.com,JUDETUL BRASOV,,Primarie
"FUNDENI",primariafundenicl@yahoo.com,JUDETUL CALARASI,,Primarie
"FUNDULEA",primariafundulea@yahoo.com,JUDETUL CALARASI,,Primarie
"FURCULESTI",primariafurculesti@yahoo.com,JUDETUL TELEORMAN,,Primarie
"GAGESTI",primariagagesti@yahoo.com,JUDETUL VASLUI,,Primarie
"SURDILA-GAISEANCA",primariagaiseanca@yahoo.com,JUDETUL BRAILA,,Primarie
"GALANESTI",primariagalanesti@yahoo.com,JUDETUL SUCEAVA,,Primarie
"GALATII BISTRITEI",primariagalatiibistritei@yahoo.com,JUDETUL BISTRITA-NASAUD,,Primarie
"GALBINASI",primariagalbinasi@yahoo.com,JUDETUL BUZAU,,Primarie
"GARCOV",primariagarcov@yahoo.com,JUDETUL OLT,,Primarie
"GARDA DE SUS",primariagarda@yahoo.com,JUDETUL ALBA,,Primarie
"GARLICIU",primariagarliciu@yahoo.com,JUDETUL CONSTANTA,,Primarie
"GAVANESTI",primariagavanesti@judetulolt.ro,JUDETUL OLT,,Primarie
"GHIMES-FAGET",primariagf@yahoo.com,JUDETUL BACAU,,Primarie
"GHIMBAV",primariagh@artelecom.net,JUDETUL BRASOV,,Primarie
"GURA HUMORULUI",primariagh@gmail.com,JUDETUL SUCEAVA,,Primarie
"GHELARI",primariaghelari@yahoo.com,JUDETUL HUNEDOARA,,Primarie
"GHERASENI",primariagheraseni@yahoo.com,JUDETUL BUZAU,,Primarie
"GHIDIGENI",primariaghidigeni@yahoo.com,JUDETUL GALATI,,Primarie
"GHINDAOANI",primariaghindaoani@yahoo.com,JUDETUL NEAMT,,Primarie
"GHIOROC",primariaghioroc@clicknet.ro,JUDETUL ARAD,,Primarie
"GHIOROIU",primariaghioroiu2010@gmail.com,JUDETUL VALCEA,,Primarie
"GHIRODA",primariaghiroda@yahoo.com,JUDETUL TIMIS,,Primarie
"GHIZELA",primariaghizela@yahoo.com,JUDETUL TIMIS,,Primarie
"GHEORGHE LAZAR",primariaghlazar@kfnet.ro,JUDETUL IALOMITA,,Primarie
"GIERA",primariagiera@gmail.com,JUDETUL TIMIS,,Primarie
"GILAU",primariagilau@yahoo.com,JUDETUL CLUJ,,Primarie
"GIOSENI",primariagioseni@yahoo.com,JUDETUL BACAU,,Primarie
"GARBOU",primariagirbou@yahoo.com,JUDETUL SALAJ,,Primarie
"GARBOVA",primariagirbova@yahoo.com,JUDETUL ALBA,,Primarie
"GARCENI",primariagirceni@gmail.com,JUDETUL VASLUI,,Primarie
"GARCINA",primariagircina@yahoo.com,JUDETUL NEAMT,,Primarie
"GIROC",primariagiroc@yahoo.com,JUDETUL TIMIS,,Primarie
"GIROV",primariagirov@yahoo.com,JUDETUL NEAMT,,Primarie
"GIURGENI",primariagiurgeni@clicknet.ro,JUDETUL IALOMITA,,Primarie
"GLAVILE",primariaglavile@yahoo.com,JUDETUL VALCEA,,Primarie
"GLINA",primariaglina@yahoo.com,JUDETUL ILFOV,,Primarie
"GODINESTI",primariagodinesti@yahoo.com,JUDETUL GORJ,,Primarie
"GOHOR",primariagohorgl@yahoo.com,JUDETUL GALATI,,Primarie
"GOLAIESTI",primariagolaiesti@yahoo.com,JUDETUL IASI,,Primarie
"GOLESTI",primariagolesti@yahoo.com,JUDETUL VRANCEA,,Primarie
"GOLOGANU",primariagologanu@yahoo.com,JUDETUL VRANCEA,,Primarie
"GORBAN",primariagorban@yahoo.com,JUDETUL IASI,,Primarie
"GORBANESTI",primariagorbanesti@yahoo.com,JUDETUL BOTOSANI,,Primarie
"GORNET-CRICOV",primariagornetcricov@yahoo.com,JUDETUL PRAHOVA,,Primarie
"GORUIA",primariagoruia@yahoo.com,JUDETUL CARAS-SEVERIN,,Primarie
"GOSTAVATU",primariagostavatu@judetulolt.ro,JUDETUL OLT,,Primarie
"GOSTINU",primariagostinu@yahoo.com,JUDETUL GIURGIU,,Primarie
"GRADINARI",primariagradinari@yahoo.com,JUDETUL CARAS-SEVERIN,,Primarie
"GRADINARI",primariagradinariolt@yahoo.com,JUDETUL OLT,,Primarie
"GRADISTEA",primariagradistea@yahoo.com,JUDETUL VALCEA,,Primarie
"GRIVITA",primariagrivita@yahoo.com,JUDETUL IALOMITA,,Primarie
"GRUIU",primariagruiu06@yahoo.com,JUDETUL ILFOV,,Primarie
"GRUMAZESTI",primariagrumazestineamt@yahoo.com,JUDETUL NEAMT,,Primarie
"GROSII TIBLESULUI",primariagt@clicknet.ro,JUDETUL MARAMURES,,Primarie
"GUGESTI",primariagugesti@yahoo.com,JUDETUL VRANCEA,,Primarie
"GURA FOII",primariagurafoii@yahoo.com,JUDETUL DAMBOVITA,,Primarie
"GURAHONT",primariagurahont@yahoo.com,JUDETUL ARAD,,Primarie
"GURA SUTII",primariagurasutii@yahoo.com,JUDETUL DAMBOVITA,,Primarie
"GURA TEGHII",primariagurateghii@yahoo.com,JUDETUL BUZAU,,Primarie
"GURA VAII",primariaguravaii@yahoo.com,JUDETUL BACAU,,Primarie
"HALMAGEL",primariahalmagel@artelecom.net,JUDETUL ARAD,,Primarie
"HALMAGIU",primariahalmagiu@yahoo.com,JUDETUL ARAD,,Primarie
"HALMASD",primariahalmasd@yahoo.com,JUDETUL SALAJ,,Primarie
"HALMEU",primariahalmeu@yahoo.com,JUDETUL SATU MARE,,Primarie
"HAMCEARCA",primariahamcearca@yahoo.com,JUDETUL TULCEA,,Primarie
"HANGU",primariahangu@yahoo.com,JUDETUL NEAMT,,Primarie
"HARTOP",primariahartop@yahoo.com,JUDETUL SUCEAVA,,Primarie
"HELEGIU",primariahelegiu@yahoo.com,JUDETUL BACAU,,Primarie
"HELESTENI",primariahelesteni@yahoo.com,JUDETUL IASI,,Primarie
"HERECLEAN",primariahereclean@yahoo.com,JUDETUL SALAJ,,Primarie
"HILISEU-HORIA",primariahiliseu@yahoo.com,JUDETUL BOTOSANI,,Primarie
"HARLAU",primariahirlau@yahoo.com,JUDETUL IASI,,Primarie
"HOGHIZ",primariahoghiz@yahoo.com,JUDETUL BRASOV,,Primarie
"HOLBOCA",primariaholboca@yahoo.com,JUDETUL IASI,,Primarie
"HOMOCEA",primariahomocea@yahoo.com,JUDETUL VRANCEA,,Primarie
"HOMOROD",primariahomorod@yahoo.com,JUDETUL BRASOV,,Primarie
"HOREA",primariahorea@yahoo.com,JUDETUL ALBA,,Primarie
"HORIA",primariahoria@yahoo.com,JUDETUL NEAMT,,Primarie
"HORIA",primariahoriact@yahoo.com,JUDETUL CONSTANTA,,Primarie
"HORLESTI",primariahorlesti@yahoo.com,JUDETUL IASI,,Primarie
"HORODNICENI",primariahorodniceni@yahoo.com,JUDETUL SUCEAVA,,Primarie
"HUDESTI",primariahudesti@yahoo.com,JUDETUL BOTOSANI,,Primarie
"HURUIESTI",primariahuruiesti@yahoo.com,JUDETUL BACAU,,Primarie
"IABLANITA",primariaiablanita@yahoo.com,JUDETUL CARAS-SEVERIN,,Primarie
"IACOBENI",primariaiacobeni@yahoo.com,JUDETUL SUCEAVA,,Primarie
"IANCU JIANU",primariaiancujianu@yahoo.com,JUDETUL OLT,,Primarie
"IGHIU",primariaighiu@yahoo.com,JUDETUL ALBA,,Primarie
"ILEANA",primariaileana@yahoo.com,JUDETUL CALARASI,,Primarie
"ILVA MICA",primariailvamica@personal.ro,JUDETUL BISTRITA-NASAUD,,Primarie
"INDEPENDENTA",primariaindependenta@yahoo.com,JUDETUL CONSTANTA,,Primarie
"INEU",primariaineu@yahoo.com,JUDETUL BIHOR,,Primarie
"INSURATEI",primariainsuratei@yahoo.com,JUDETUL BRAILA,,Primarie
"INTREGALDE",primariaintregalde@gmail.com,JUDETUL ALBA,,Primarie
"ION CORVIN",primariaioncorvin@yahoo.com,JUDETUL CONSTANTA,,Primarie
"ION CREANGA",primariaioncreanga@clicknet.ro,JUDETUL NEAMT,,Primarie
"IPOTESTI",primariaipotesti@judetulolt.ro,JUDETUL OLT,,Primarie
"ISLAZ",primariaislaz@yahoo.com,JUDETUL TELEORMAN,,Primarie
"ISVOARELE",primariaisvoarele@yahoo.com,JUDETUL GIURGIU,,Primarie
"ITESTI",primariaitesti@gmail.com,JUDETUL BACAU,,Primarie
"IZVOARELE SUCEVEI",primariaizsv1@yahoo.com,JUDETUL SUCEAVA,,Primarie
"IZVOARELE",primariaizvoarele@yahoo.com,JUDETUL GIURGIU,,Primarie
"IZVOARELE",primariaizvoareletl@yahoo.com,JUDETUL TULCEA,,Primarie
"JAMU MARE",primariajamumare@gmail.com,JUDETUL TIMIS,,Primarie
"JEGALIA",primariajegalia@yahoo.com,JUDETUL CALARASI,,Primarie
"JICHISU DE JOS",primariajichis@yahoo.com,JUDETUL CLUJ,,Primarie
"JIDVEI",primariajidvei@yahoo.com,JUDETUL ALBA,,Primarie
"JINA",primariajina@yahoo.com,JUDETUL SIBIU,,Primarie
"JOITA",primariajoita@yahoo.com,JUDETUL GIURGIU,,Primarie
"JOSENII BARGAULUI",primariajoseniib@yahoo.com,JUDETUL BISTRITA-NASAUD,,Primarie
"JUPANESTI",primariajupinesti@yahoo.com,JUDETUL GORJ,,Primarie
"JURILOVCA",primariajurilovca@yahoo.com,JUDETUL TULCEA,,Primarie
"MIHAIL KOGALNICEANU",primariakogalniceanu@yahoo.com,JUDETUL IALOMITA,,Primarie
"LACUSTENI",primarialacusteni@yahoo.com,JUDETUL VALCEA,,Primarie
"LALOSU",primarialalosu@yahoo.com,JUDETUL VALCEA,,Primarie
"LAPUS",primarialapus@personal.ro,JUDETUL MARAMURES,,Primarie
"LAPUSATA",primarialapusata@yahoo.com,JUDETUL VALCEA,,Primarie
"LAPUSNICEL",primarialapusnicel_cs@yahoo.com,JUDETUL CARAS-SEVERIN,,Primarie
"LASLEA",primarialaslea@yahoo.com,JUDETUL SIBIU,,Primarie
"LAZA",primarialaza@yahoo.com,JUDETUL VASLUI,,Primarie
"LEMNIA",primarialemnia@yahoo.com,JUDETUL COVASNA,,Primarie
"LEORDA",primarialeorda@yahoo.com,JUDETUL BOTOSANI,,Primarie
"LESU",primarialesu@yahoo.com,JUDETUL BISTRITA-NASAUD,,Primarie
"LETCA",primarialetca@yahoo.com,JUDETUL SALAJ,,Primarie
"LETCANI",primarialetcani@yahoo.co.uk,JUDETUL IASI,,Primarie
"LETEA VECHE",primarialeteaveche@yahoo.com,JUDETUL BACAU,,Primarie
"LICURICI",primarialicurici@yahoo.com,JUDETUL GORJ,,Primarie
"LIESTI",primarialiesti@gmail.com,JUDETUL GALATI,,Primarie
"LIPOVA",primarialipovabc@gmail.com,JUDETUL BACAU,,Primarie
"LIPOVAT",primarialipovat@yahoo.co.uk,JUDETUL VASLUI,,Primarie
"LIVADA",primarialivadasm@yahoo.com,JUDETUL SATU MARE,,Primarie
"LIVEZI",primarialivezi@yahoo.com,JUDETUL VALCEA,,Primarie
"LIVEZILE",primarialivezile@yahoo.com,JUDETUL TIMIS,,Primarie
"LOAMNES",primarialoamnes@yahoo.com,JUDETUL SIBIU,,Primarie
"LOVRIN",primarialovrin@yahoo.com,JUDETUL TIMIS,,Primarie
"LUDESTI",primarialudesti@gmail.com,JUDETUL DAMBOVITA,,Primarie
"LUDOS",primarialudos@yahoo.com,JUDETUL SIBIU,,Primarie
"LUIZI-CALUGARA",primarialuizicalugara@yahoo.com,JUDETUL BACAU,,Primarie
"LUNCA DE JOS",primarialunca@gmail.com,JUDETUL HARGHITA,,Primarie
"LUNCA",primarialunca@yahoo.com,JUDETUL BIHOR,,Primarie
"LUNCA BANULUI",primarialuncabanului@yahoo.com,JUDETUL VASLUI,,Primarie
"LUNCAVITA",primarialuncavita@yahoo.com,JUDETUL TULCEA,,Primarie
"LUNCOIU DE JOS",primarialuncoiudejos@yahoo.com,JUDETUL HUNEDOARA,,Primarie
"MADARJAC",primariamadarjac@yahoo.com,JUDETUL IASI,,Primarie
"MAERISTE",primariamaeriste@yahoo.com,JUDETUL SALAJ,,Primarie
"MAGIRESTI",primariamagiresti@yahoo.com,JUDETUL BACAU,,Primarie
"MAGURA",primariamagurabacau@yahoo.com,JUDETUL BACAU,,Primarie
"MAGURA ILVEI",primariamagurailvei@yahoo.com,JUDETUL BISTRITA-NASAUD,,Primarie
"MAGURI-RACATAU",primariamaguriracatau@yahoo.com,JUDETUL CLUJ,,Primarie
"MAIA",primariamaia@yahoo.com,JUDETUL IALOMITA,,Primarie
"MAIERU",primariamaieru@personal.ro,JUDETUL BISTRITA-NASAUD,,Primarie
"MAIERUS",primariamaierus@yahoo.com,JUDETUL BRASOV,,Primarie
"MALAIA",primariamalaia@yahoo.com,JUDETUL VALCEA,,Primarie
"MALDAENI",primariamaldaeni@yahoo.com,JUDETUL TELEORMAN,,Primarie
"MALDARESTI",primariamaldaresti@yahoo.com,JUDETUL VALCEA,,Primarie
"MALINI",primariamalini@yahoo.com,JUDETUL SUCEAVA,,Primarie
"MALURENI",primariamalureni@yahoo.com,JUDETUL ARGES,,Primarie
"MANASTIRENI",primariamanastireni@yahoo.com,JUDETUL CLUJ,,Primarie
"MARACINENI",primariamaracineni@yahoo.com,JUDETUL BUZAU,,Primarie
"MARASU",primariamarasu@yahoo.com,JUDETUL BRAILA,,Primarie
"MARCA",primariamarca@yahoo.com,JUDETUL SALAJ,,Primarie
"MARCULESTI",primariamarculesti@yahoo.com,JUDETUL IALOMITA,,Primarie
"MARGARITESTI",primariamargaritesti@yahoo.com,JUDETUL BUZAU,,Primarie
"MARGINENI",primariamargineni@yahoo.com,JUDETUL NEAMT,,Primarie
"MARUNTEI",primariamaruntei@judetulolt.ro,JUDETUL OLT,,Primarie
"MATCA",primariamatca@yahoo.com,JUDETUL GALATI,,Primarie
"MATEI",primariamatei@yahoo.com,JUDETUL BISTRITA-NASAUD,,Primarie
"MAXINENI",primariamaxineni@yahoo.com,JUDETUL BRAILA,,Primarie
"MEDIESU AURIT",primariamediesuaurit@gmail.com,JUDETUL SATU MARE,,Primarie
"MEREI",primariamerei@artelecom.net,JUDETUL BUZAU,,Primarie
"MERGHINDEAL",primariamerghindeal@yahoo.com,JUDETUL SIBIU,,Primarie
"MICFALAU",primariamicfalau@yahoo.com,JUDETUL COVASNA,,Primarie
"MICULA",primariamicula@yahoo.com,JUDETUL SATU MARE,,Primarie
"MIHAESTI",primariamihaesti@yahoo.com,JUDETUL VALCEA,,Primarie
"MIHAESTI",primariamihaestiolt@yahoo.com,JUDETUL OLT,,Primarie
"MIHAILENI",primariamihailenibt@yahoo.com,JUDETUL BOTOSANI,,Primarie
"MIHAILENI",primariamihailenisb@yahoo.com,JUDETUL SIBIU,,Primarie
"MIHAILESTI",primariamihailesti@yahoo.com,JUDETUL BUZAU,,Primarie
"MIHAI VITEAZU",primariamihaiviteazu@yahoo.com,JUDETUL CLUJ,,Primarie
"MILEANCA",primariamileanca@yahoo.com,JUDETUL BOTOSANI,,Primarie
"MIOVENI",primariamioveni@primariamioveni.ro,JUDETUL ARGES,,Primarie
"MIRCESTI",primariamircesti@yahoo.com,JUDETUL IASI,,Primarie
"MARSA",primariamirsa@yahoo.com,JUDETUL GIURGIU,,Primarie
"MARZANESTI",primariamirzanesti@yahoo.co.uk,JUDETUL TELEORMAN,,Primarie
