Nume,Email,Judet,Telefon,Tip
MUNICIPIUL TARNAVENI,tirnaveni@cjmures.ro,Mures,,Primarie Municipiu
ORAS IERNUT,iernut@cjmures.ro,Mures,,Primarie Oras
ORAS LUDUS,ludus@cjmures.ro,Mures,,Primarie Oras
ORAS MIERCUREA NIRAJULUI,mniraj@cjmures.ro,Mures,,Primarie Oras
ORAS SANGEORGIU DE PADURE,sgpadure@cjmures.ro,Mures,,Primarie Oras
ORAS SARMASU,sarmasu@cjmures.ro,Mures,,Primarie Oras
ORAS SOVATA,sovata@cjmures.ro,Mures,,Primarie Oras
ORAS UNGHENI,ungheni@cjmures.ro,Mures,,Primarie Oras
ACATARI,acatari@cjmures.ro,Mures,,Primarie Comuna
ADAMUS,adamus@cjmures.ro,Mures,,Primarie Comuna
ALBESTI,albesti@cjmures.ro,Mures,,Primarie Comuna
ALUNIS,alunis@cjmures.ro,Mures,,Primarie Comuna
APOLD,apold@cjmures.ro,Mures,,Primarie Comuna
ATINTIS,atintis@cjmures.ro,Mures,,Primarie Comuna
BAGACIU,bagaciu@cjmures.ro,Mures,,Primarie Comuna
BAHNEA,bahnea@cjmures.ro,Mures,,Primarie Comuna
BALA,bala@cjmures.ro,Mures,,Primarie Comuna
BALAUSERI,balauseri@cjmures.ro,Mures,,Primarie Comuna
BAND,band@cjmures.ro,Mures,,Primarie Comuna
BATOS,batos@cjmures.ro,Mures,,Primarie Comuna
BEICA DE JOS,beica@cjmures.ro,Mures,,Primarie Comuna
BERENI,bereni@cjmures.ro,Mures,,Primarie Comuna
BICHIS,bichis@cjmures.ro,Mures,,Primarie Comuna
BOGATA,bogata@cjmures.ro,Mures,,Primarie Comuna
BRANCOVENESTI,brincovenesti@cjmures.ro,Mures,,Primarie Comuna
BREAZA,breaza@cjmures.ro,Mures,,Primarie Comuna
CEUASU DE CAMPIE,ceuasu@cjmures.ro,Mures,,Primarie Comuna
CHETANI,chetani@cjmures.ro,Mures,,Primarie Comuna
CHIBED,chibed@cjmures.ro,Mures,,Primarie Comuna
CHIHERU DE JOS,chiheru@cjmures.ro,Mures,,Primarie Comuna
COROISANMARTIN,coroisinmartin@cjmures.ro,Mures,,Primarie Comuna
CORUNCA,corunca@cjmures.ro,Mures,,Primarie Comuna
COZMA,cozma@cjmures.ro,Mures,,Primarie Comuna
CRACIUNESTI,craciunesti@cjmures.ro,Mures,,Primarie Comuna
CRAIESTI,craiesti@cjmures.ro,Mures,,Primarie Comuna
CRISTESTI,cristesti@cjmures.ro,Mures,,Primarie Comuna
CUCERDEA,cucerdea@cjmures.ro,Mures,,Primarie Comuna
CUCI,cuci@cjmures.ro,Mures,,Primarie Comuna
DANES,danes@cjmures.ro,Mures,,Primarie Comuna
DEDA,deda@cjmures.ro,Mures,,Primarie Comuna
EREMITU,eremitu@cjmures.ro,Mures,,Primarie Comuna
ERNEI,ernei@cjmures.ro,Mures,,Primarie Comuna
FANTANELE,fintinele@cjmures.ro,Mures,,Primarie Comuna
FARAGAU,faragau@cjmures.ro,Mures,,Primarie Comuna
GALESTI,galesti@cjmures.ro,Mures,,Primarie Comuna
GANESTI,ganesti@cjmures.ro,Mures,,Primarie Comuna
GHEORGHE DOJA,ghdoja@cjmures.ro,Mures,,Primarie Comuna
GHINDARI,ghindari@cjmures.ro,Mures,,Primarie Comuna
GLODENI,glodeni@cjmures.ro,Mures,,Primarie Comuna
GORNESTI,gornesti@cjmures.ro,Mures,,Primarie Comuna
GREBENISU DE CAMPIE,grebenisu@cjmures.ro,Mures,,Primarie Comuna
GURGHIU,gurghiu@cjmures.ro,Mures,,Primarie Comuna
HODAC,hodac@cjmures.ro,Mures,,Primarie Comuna
HODOSA,hodosa@cjmures.ro,Mures,,Primarie Comuna
IBANESTI,ibanesti@cjmures.ro,Mures,,Primarie Comuna
ICLANZEL,iclanzel@cjmures.ro,Mures,,Primarie Comuna
IDECIU DE JOS,ideciu@cjmures.ro,Mures,,Primarie Comuna
LIVEZENI,livezeni@cjmures.ro,Mures,,Primarie Comuna
LUNCA,lunca@cjmures.ro,Mures,,Primarie Comuna
LUNCA BRADULUI,lb@cjmures.ro,Mures,,Primarie Comuna
MADARAS,madaras@cjmures.ro,Mures,,Primarie Comuna
MAGHERANI,magherani@cjmures.ro,Mures,,Primarie Comuna
MICA,mica@cjmures.ro,Mures,,Primarie Comuna
MIHESU DE CAMPIE,mihesu@cjmures.ro,Mures,,Primarie Comuna
NADES,nades@cjmures.ro,Mures,,Primarie Comuna
NEAUA,neaua@cjmures.ro,Mures,,Primarie Comuna
OGRA,ogra@cjmures.ro,Mures,,Primarie Comuna
PANET,panet@cjmures.ro,Mures,,Primarie Comuna
PAPIU ILARIAN,papiu@cjmures.ro,Mures,,Primarie Comuna
PASARENI,pasareni@cjmures.ro,Mures,,Primarie Comuna
PETELEA,petelea@cjmures.ro,Mures,,Primarie Comuna
POGACEAUA,pogaceaua@cjmures.ro,Mures,,Primarie Comuna
RASTOLITA,rastolita@cjmures.ro,Mures,,Primarie Comuna
RICIU,riciu@cjmures.ro,Mures,,Primarie Comuna
RUSII-MUNTI,rusiimunti@cjmures.ro,Mures,,Primarie Comuna
SANCRAIU DE MURES,sincraims@cjmures.ro,Mures,,Primarie Comuna
SANGEORGIU DE MURES,singmures@cjmures.ro,Mures,,Primarie Comuna
SANGER,singer@cjmures.ro,Mures,,Primarie Comuna
SANPAUL,sinpaul@cjmures.ro,Mures,,Primarie Comuna
SANPETRU DE CAMPIE,sinpetru@cjmures.ro,Mures,,Primarie Comuna
SANTANA DE MURES,sintana@cjmures.ro,Mures,,Primarie Comuna
SARATENI,sarateni@cjmures.ro,Mures,,Primarie Comuna
SASCHIZ,saschiz@cjmures.ro,Mures,,Primarie Comuna
SAULIA,saulia@cjmures.ro,Mures,,Primarie Comuna
SINCAI,sincai@cjmures.ro,Mures,,Primarie Comuna
SOLOVASTRU,solovastru@cjmures.ro,Mures,,Primarie Comuna
STANCENI,stinceni@cjmures.ro,Mures,,Primarie Comuna
SUPLAC,suplac@cjmures.ro,Mures,,Primarie Comuna
SUSENI,suseni@cjmures.ro,Mures,,Primarie Comuna
TAURENI,taureni@cjmures.ro,Mures,,Primarie Comuna
VALEA LARGA,valealarga@cjmures.ro,Mures,,Primarie Comuna
VANATORI,vinatori@cjmures.ro,Mures,,Primarie Comuna
VARGATA,vargata@cjmures.ro,Mures,,Primarie Comuna
VATAVA,vatava@cjmures.ro,Mures,,Primarie Comuna
VETCA,vetca@cjmures.ro,Mures,,Primarie Comuna
VIISOARA,viisoara@cjmures.ro,Mures,,Primarie Comuna
VOIVODENI,voivodeni@cjmures.ro,Mures,,Primarie Comuna
ZAGAR,zagar@cjmures.ro,Mures,,Primarie Comuna
ZAU DE CAMPIE,zaucimpie@cjmures.ro,Mures,,Primarie Comuna
MUNICIPIUL PIATRA NEAMT,infopn@primariapn.ro,Neamt,,Primarie Municipiu
MUNICIPIUL ROMAN,recensamant@primariaroman.ro,Neamt,,Primarie Municipiu
ORAS BICAZ,primariabicaz@yahoo.com,Neamt,,Primarie Oras
ORAS ROZNOV,primariaroznov@yahoo.com,Neamt,,Primarie Oras
ORAS TARGU NEAMT,relatiipublice@primariatgneamt.ro,Neamt,,Primarie Oras
AGAPIA,primariaagapia@yahoo.com,Neamt,,Primarie Comuna
ALEXANDRU CEL BUN,primariaacbnt@yahoo.com,Neamt,,Primarie Comuna
BAHNA,primaria@bahna.ro,Neamt,,Primarie Comuna
BALTATESTI,primbaltatesti@yahoo.com,Neamt,,Primarie Comuna
BARGAUANI,clbirgauani@yahoo.com,Neamt,,Primarie Comuna
BICAZ-CHEI,primaria@primariabicazchei.ro,Neamt,,Primarie Comuna
BICAZU ARDELEAN,comlocba@hotmail.com,Neamt,,Primarie Comuna
BIRA,primaria@bira.ro,Neamt,,Primarie Comuna
BODESTI,primariabodesti@yahoo.com,Neamt,,Primarie Comuna
BOGHICEA,boghiceap@yahoo.com,Neamt,,Primarie Comuna
BORCA,primariaborca@yahoo.com,Neamt,,Primarie Comuna
BORLESTI,primariaborlesti@yahoo.com,Neamt,,Primarie Comuna
BOZIENI,primariacomunabozieni@yahoo.com,Neamt,,Primarie Comuna
BRUSTURI,primaria_brusturi@yahoo.com,Neamt,,Primarie Comuna
CANDESTI,primaria_candesti@yahoo.com,Neamt,,Primarie Comuna
CEAHLAU,primaria_ceahlau@yahoo.com,Neamt,,Primarie Comuna
CORDUN,office@primariacordun.ro,Neamt,,Primarie Comuna
COSTISA,primaria@comunacostisa.ro,Neamt,,Primarie Comuna
CRACAOANI,primariacracaoani@yahoo.com,Neamt,,Primarie Comuna
DAMUC,primariadamuc@yahoo.com,Neamt,,Primarie Comuna
DOBRENI,primariadobreni@yahoo.com,Neamt,,Primarie Comuna
DOCHIA,primariadochia@yahoo.com,Neamt,,Primarie Comuna
DOLJESTI,primcomdoljesti@yahoo.com,Neamt,,Primarie Comuna
DRAGANESTI,primariadragomiresti@yahoo.com,Neamt,,Primarie Comuna
DRAGOMIRESTI,dragomiresti.neamt@yahoo.com,Neamt,,Primarie Comuna
DULCESTI,primdulcesti@yahoo.com,Neamt,,Primarie Comuna
DUMBRAVA ROSIE,primariadumbravarosie@yahoo.com,Neamt,,Primarie Comuna
FARCASA,office@primariafarcasa.ro,Neamt,,Primarie Comuna
FAUREI,primariafaurei@yahoo.com,Neamt,,Primarie Comuna
GADINTI,primaria_gadinti@yahoo.com,Neamt,,Primarie Comuna
GARCINA,primariagircina@yahoo.com,Neamt,,Primarie Comuna
GHERAESTI,primaria.gheraesti@gmail.com,Neamt,,Primarie Comuna
GHINDAOANI,primariaghindaoani@yahoo.com,Neamt,,Primarie Comuna
GIROV,primariagirov@yahoo.com,Neamt,,Primarie Comuna
GRINTIES,primaria@comunagrinties.ro,Neamt,,Primarie Comuna
GRUMAZESTI,primariagrumazestineamt@yahoo.com,Neamt,,Primarie Comuna
HANGU,primariahangu@yahoo.com,Neamt,,Primarie Comuna
HORIA,primariahoria@yahoo.com,Neamt,,Primarie Comuna
ICUSESTI,primaria@comunaicusesti.ro,Neamt,,Primarie Comuna
ION CREANGA,primariaioncreanga@clicknet.ro,Neamt,,Primarie Comuna
MARGINENI,primariamargineni@yahoo.com,Neamt,,Primarie Comuna
MOLDOVENI,primaria_moldoveni@yahoo.com,Neamt,,Primarie Comuna
NEGRESTI,office@primarianegresti.ro,Neamt,,Primarie Comuna
ONICENI,primaria_oniceni@yahoo.com,Neamt,,Primarie Comuna
PANCESTI,primariapancesti@clicknet.ro,Neamt,,Primarie Comuna
PANGARATI,office@pangarati.ro,Neamt,,Primarie Comuna
PASTRAVENI,conslocpastraveni@yahoo.com,Neamt,,Primarie Comuna
PETRICANI,primariapetricani@yahoo.com,Neamt,,Primarie Comuna
PIATRA SOIMULUI,primariapiatrasoimului7@gmail.ro,Neamt,,Primarie Comuna
PIPIRIG,primaria.pipirig@yahoo.com,Neamt,,Primarie Comuna
PODOLENI,primariapodoleni@yahoo.com,Neamt,,Primarie Comuna
POIANA TEIULUI,primaria@poianateiului.ro,Neamt,,Primarie Comuna
POIENARI,primariapoienari@yahoo.com,Neamt,,Primarie Comuna
RAUCESTI,primariaraucesti@yahoo.com,Neamt,,Primarie Comuna
RAZBOIENI,primariarazboieni@yahoo.com,Neamt,,Primarie Comuna
REDIU,primaria_rediu@yahoo.com,Neamt,,Primarie Comuna
ROMANI,primaria@comunaromani.ro,Neamt,,Primarie Comuna
RUGINOASA,prim_ruginoasa@yahoo.com,Neamt,,Primarie Comuna
SABAOANI,primariasabaoani@yahoo.com,Neamt,,Primarie Comuna
SAGNA,primaria_sagna@yahoo.com,Neamt,,Primarie Comuna
SAVINESTI,primasav@yahoo.com,Neamt,,Primarie Comuna
SECUIENI,primaria@primariasecuieni.ro,Neamt,,Primarie Comuna
STANITA,primaria_stanita@yahoo.com,Neamt,,Primarie Comuna
STEFAN CEL MARE,primariastefan@yahoo.com,Neamt,,Primarie Comuna
TAMASENI,primariatamaseni@yahoo.com,Neamt,,Primarie Comuna
TARCAU,primariatarcau@yahoo.com,Neamt,,Primarie Comuna
TAZLAU,primaria@tazlau.ro,Neamt,,Primarie Comuna
TIBUCANI,primaria_tibucani@yahoo.com,Neamt,,Primarie Comuna
TIMISESTI,primaria_timisesti@yahoo.com,Neamt,,Primarie Comuna
TRIFESTI,primaria@primariatrifesti.ro,Neamt,,Primarie Comuna
TUPILATI,tupilatiprimaria@yahoo.com,Neamt,,Primarie Comuna
URECHENI,primaria_urecheni@yahoo.com,Neamt,,Primarie Comuna
VALEA URSULUI,primaria@valeaursului.ro,Neamt,,Primarie Comuna
VALENI,primvaleni@yahoo.com,Neamt,,Primarie Comuna
VANATORI-NEAMT,primariavinatorineamt@yahoo.com,Neamt,,Primarie Comuna
ZANESTI,primariazanesti@yajoo.com,Neamt,,Primarie Comuna
MUNICIPIUL SLATINA,pms_it@primariaslatina.ro,Olt,,Primarie Municipiu
MUNICIPIUL CARACAL,office@primariacaracal.ro,Olt,,Primarie Municipiu
ORAS BALS,primaria@bals.ro,Olt,,Primarie Oras
ORAS CORABIA,primariacorabia@yahoo.com,Olt,,Primarie Oras
ORAS DRAGANESTI-OLT,secretar@draganesti-olt.ro,Olt,,Primarie Oras
ORAS PIATRA-OLT,primariapiatraolt@yahoo.com,Olt,,Primarie Oras
ORAS POTCOAVA,primariapotcoava@yahoo.com,Olt,,Primarie Oras
ORAS SCORNICESTI,primariascornicesti@yahoo.com,Olt,,Primarie Oras
BABICIU,primariababiciu@judetulolt.ro,Olt,,Primarie Comuna
BALDOVINESTI,primaria.baldovinesti@gmail.com,Olt,,Primarie Comuna
BALTENI,primariabalteni@adslexpress.ro,Olt,,Primarie Comuna
BARASTI,barasti_vede@yahoo.com,Olt,,Primarie Comuna
BARZA,primaria.birza@yahoo.com,Olt,,Primarie Comuna
BOBICESTI,primaria@bobicesti.ro,Olt,,Primarie Comuna
BRANCOVENI,pcb@primariabrancoveni.ro,Olt,,Primarie Comuna
BRASTAVATU,primariabrastavatu@judetulolt.ro,Olt,,Primarie Comuna
BREBENI,primariabrebeni@yahoo.com,Olt,,Primarie Comuna
BUCINISU,bucinisuprimaria@yahoo.com,Olt,,Primarie Comuna
CALUI,primariacalui@yahoo.com,Olt,,Primarie Comuna
CEZIENI,primariacezieni@judetulolt.ro,Olt,,Primarie Comuna
CILIENI,primariacilieni@judetulolt.ro,Olt,,Primarie Comuna
COLONESTI,primaria.colonesti@yahoo.com,Olt,,Primarie Comuna
CORBU,primariacorbu@judetulolt.ro,Olt,,Primarie Comuna
COTEANA,primariacoteana@yahoo.com,Olt,,Primarie Comuna
CRAMPOIA,primariacrampoiaolt@yahoo.com,Olt,,Primarie Comuna
CUNGREA,secretar@cungrea.ro,Olt,,Primarie Comuna
CURTISOARA,primariacurtisoara@yahoo.com,Olt,,Primarie Comuna
DANEASA,primariadaneasaolt@yahoo.com,Olt,,Primarie Comuna
DEVESELU,primariadeveselu@yahoo.com,Olt,,Primarie Comuna
DOBRETU,primariadobretu@yahoo.com,Olt,,Primarie Comuna
DOBROSLOVENI,primar@dobrosloveni.ro,Olt,,Primarie Comuna
DOBROTEASA,primaria.dobroteasa@gmail.com,Olt,,Primarie Comuna
DOBRUN,primariadobrun@yahoo.com,Olt,,Primarie Comuna
FALCOIU,primariafalcoiu@yahoo.com,Olt,,Primarie Comuna
FARCASELE,primariafarcasele@yahoo.com,Olt,,Primarie Comuna
GANEASA,ganeasa@yahoo.com,Olt,,Primarie Comuna
GARCOV,primariagarcov@yahoo.com,Olt,,Primarie Comuna
GAVANESTI,primariagavanesti@judetulolt.ro,Olt,,Primarie Comuna
GIUVARASTI,primaria.giuvarasti@yahoo.com,Olt,,Primarie Comuna
GOSTAVATU,primariagostavatu@judetulolt.ro,Olt,,Primarie Comuna
GRADINARI,primariagradinariOlt@yahoo.com,Olt,,Primarie Comuna
GRADINILE,gradinileprimaria@yahoo.com,Olt,,Primarie Comuna
GROJDIBODU,primaria_grojdibodu@yahoo.com,Olt,,Primarie Comuna
GURA PADINII,gprimarie@yahoo.com,Olt,,Primarie Comuna
IANCA,c_ianca@yahoo.com,Olt,,Primarie Comuna
IANCU JIANU,primariaiancujianu@yahoo.com,Olt,,Primarie Comuna
ICOANA,primaria_icoana_olt@yahoo.com,Olt,,Primarie Comuna
IPOTESTI,primariaipotesti@judetulolt.ro,Olt,,Primarie Comuna
IZBICENI,primaria_izbiceni@yahoo.com,Olt,,Primarie Comuna
IZVOARELE,consiliul_local_izvoarele@yahoo.com,Olt,,Primarie Comuna
MARUNTEI,primariamaruntei@judetulolt.ro,Olt,,Primarie Comuna
MIHAESTI,primariamihaestiolt@yahoo.com,Olt,,Primarie Comuna
MILCOV,cmilcov@yahoo.com,Olt,,Primarie Comuna
MORUNGLAV,primariamorunglav@judetulolt.ro,Olt,,Primarie Comuna
MOVILENI,primariamovileni@judetulolt.ro,Olt,,Primarie Comuna
NICOLAE TITULESCU,primaria_nicolae_titulescu@yahoo.com,Olt,,Primarie Comuna
OBARSIA,primariaobarsia@yahoo.com,Olt,,Primarie Comuna
OBOGA,primariaoboga@yahoo.com,Olt,,Primarie Comuna
OPTASI-MAGURA,primariaoptasimagura@yahoo.com,Olt,,Primarie Comuna
OSICA DE JOS,primariaosicadejos@yahoo.com,Olt,,Primarie Comuna
OSICA DE SUS,primar@primariaosicadesus.ro,Olt,,Primarie Comuna
PARSCOVENI,clpirscoveni@yahoo.com,Olt,,Primarie Comuna
PERIETI,primariaperieti@judetulolt.ro,Olt,,Primarie Comuna
PLESOIU,primaria_plesoiuolt@yahoo.com,Olt,,Primarie Comuna
POBORU,primariapoboru@judetulolt.ro,Olt,,Primarie Comuna
PRISEACA,secretar_priseaca@yahoo.com,Olt,,Primarie Comuna
RADOMIRESTI,primariaradomiresti@judetulolt.ro,Olt,,Primarie Comuna
REDEA,primariaredea@yahoo.com,Olt,,Primarie Comuna
ROTUNDA,primariarotunda@yahoo.com,Olt,,Primarie Comuna
RUSANESTI,comunarusanesti@yahoo.com,Olt,,Primarie Comuna
SAMBURESTI,primariasimburesti@judetulolt.ro,Olt,,Primarie Comuna
SARBII - MAGURA,primariasarbiimagura@yahoo.com,Olt,,Primarie Comuna
SCARISOARA,primariascarisoara@yahoo.com,Olt,,Primarie Comuna
SCHITU,primariaschitu@yahoo.com,Olt,,Primarie Comuna
SEACA,primariaseaca@judetulolt.ro,Olt,,Primarie Comuna
SERBANESTI,primariaserbanesti@judetulolt.ro,Olt,,Primarie Comuna
SLATIOARA,primariaslatioara@artelecom.net,Olt,,Primarie Comuna
SOPARLITA,primaria@primaria-soparlita.ro,Olt,,Primarie Comuna
SPRANCENATA,primariasprincenata@judetulolt.ro,Olt,,Primarie Comuna
STEFAN CEL MARE,stefan_primaria@yahoo.com,Olt,,Primarie Comuna
STOENESTI,primariaconsiliullocalstoenesti@yahopo.com,Olt,,Primarie Comuna
STOICANESTI,primariastoicanesti@judetulolt.ro,Olt,,Primarie Comuna
STREJESTI,primariastrejesti@yahoo.com,Olt,,Primarie Comuna
STUDINA,primariastudinaott@yahoo.com,Olt,,Primarie Comuna
TATULESTI,primariatatulesti@yahoo.com,Olt,,Primarie Comuna
TESLUI,primateslui@yahoo.com,Olt,,Primarie Comuna
TIA MARE,primariatiamare@yahoo.com,Olt,,Primarie Comuna
TRAIAN,traianprimaria@yahoo.com,Olt,,Primarie Comuna
TUFENI,primariatufeni@gmail.com,Olt,,Primarie Comuna
VADASTRA,primariavadastra@yahoo.com,Olt,,Primarie Comuna
VADASTRITA,primariavadastrita@yahoo.com,Olt,,Primarie Comuna
VALCELE,primariavilceleolt@yahoo.com,Olt,,Primarie Comuna
VALEA MARE,primariavaleamare@judetulolt.ro,Olt,,Primarie Comuna
VERGULEASA,primaria2007@clicknet.ro,Olt,,Primarie Comuna
VISINA,primariavisina@yahoo.com,Olt,,Primarie Comuna
VLADILA,primariavladila@judetulolt.ro,Olt,,Primarie Comuna
VOINEASA,primariavoineasa@yahoo.com,Olt,,Primarie Comuna
VULPENI,vulpeniprimar@yahoo.com,Olt,,Primarie Comuna
VULTURESTI,primvult@yahoo.com,Olt,,Primarie Comuna
MUNICIPIUL PLOIESTI,comunicare@ploiesti.ro,Prahova,,Primarie Municipiu
MUNICIPIUL CAMPINA,web@primariacampina.ro,Prahova,,Primarie Municipiu
ORAS AZUGA,azuga@prefecturaprahova.ro,Prahova,,Primarie Oras
ORAS BAICOI,baicoi@prefecturaprahova.ro,Prahova,,Primarie Oras
ORAS BOLDESTI-SCAENI,boldestiscaieni@prefecturaprahova.ro,Prahova,,Primarie Oras
ORAS BREAZA,breaza@prefecturaprahova.ro,Prahova,,Primarie Oras
ORAS BUSTENI,primabus@yahoo.com,Prahova,,Primarie Oras
ORAS COMARNIC,comarnic@prefecturaprahova.ro,Prahova,,Primarie Oras
ORAS MIZIL,mizil@prefecturaprahova.ro,Prahova,,Primarie Oras
ORAS PLOPENI,plopeni@prefecturaprahova.ro,Prahova,,Primarie Oras
ORAS SINAIA,sinaia@prefecturaprahova.ro,Prahova,,Primarie Oras
ORAS SLANIC,slanic@prefecturaprahova.ro,Prahova,,Primarie Oras
ORAS URLATI,urlati@prefecturaprahova.ro,Prahova,,Primarie Oras
ORAS VALENII DE MUNTE,valeniidemunte@prefecturaprahova.ro,Prahova,,Primarie Oras
ADUNATI,adunati@prefecturaprahova.ro,Prahova,,Primarie Comuna
ALBESTI-PALEOLOGU,primariaalbesti@clicknet.ro,Prahova,,Primarie Comuna
ALUNIS,alunis@prefecturaprahova.ro,Prahova,,Primarie Comuna
APOSTOLACHE,apostolache@prefecturaprahova.ro,Prahova,,Primarie Comuna
ARICESTII RAHTIVANI,pleseagabriela@yahoo.com,Prahova,,Primarie Comuna
ARICESTII ZELETIN,primariaaricesti@yahoo.com,Prahova,,Primarie Comuna
BABA ANA,babaana@prefecturaprahova.ro,Prahova,,Primarie Comuna
BALTA DOAMNEI,baltadoamnei@prefecturaprahova.ro,Prahova,,Primarie Comuna
BALTESTI,baltesti@prefecturaprahova.ro,Prahova,,Primarie Comuna
BANESTI,primariabanesti@yahoo.com,Prahova,,Primarie Comuna
BARCANESTI,primaria_barcanesti@yahoo.com,Prahova,,Primarie Comuna
BATRANI,primariabatrani@yahoo.com,Prahova,,Primarie Comuna
BERCENI,berceniprimaria@yahoo.com,Prahova,,Primarie Comuna
BERTEA,primariabertea@yahoo.com,Prahova,,Primarie Comuna
BLEJOI,blejoi@prefecturaprahova.ro,Prahova,,Primarie Comuna
BOLDESTI-GRADISTEA,primaria_boldesti_gradistea@yahoo.com,Prahova,,Primarie Comuna
BRAZI,braziprimaria@yahoo.com,Prahova,,Primarie Comuna
BREBU,primariabrebu@yahoo.com,Prahova,,Primarie Comuna
BUCOV,bucov@prefecturaprahova.ro,Prahova,,Primarie Comuna
CALUGARENI,primaria.calugareni@yahoo.com,Prahova,,Primarie Comuna
CARBUNESTI,primariacarbunesti@yahoo.com,Prahova,,Primarie Comuna
CEPTURA,primariaceptura@yahoo.com,Prahova,,Primarie Comuna
CERASU,cerasu@prefecturaprahova.ro,Prahova,,Primarie Comuna
CHIOJDEANCA,chiojdeanca@prefecturaprahova.ro,Prahova,,Primarie Comuna
CIORANI,ciorani@prefecturaprahova.ro,Prahova,,Primarie Comuna
COCORASTII COLT,cocorastiicolt@prefecturaprahova.ro,Prahova,,Primarie Oras
COCORASTII MISLII,primariacocorastiimislii@yahoo.com,Prahova,,Primarie Oras
COLCEAG,primaria.colceag@yahoo.com,Prahova,,Primarie Comuna
CORNU,primariacornu@clicknet.ro,Prahova,,Primarie Comuna
COSMINELE,primaria_cosminele@yahoo.com,Prahova,,Primarie Comuna
DRAGANESTI,secretar@primariadraganesti.ro,Prahova,,Primarie Comuna
DRAJNA,drajna@prefecturaprahova.ro,Prahova,,Primarie Comuna
DUMBRAVA,primariadumbrava@gmail.com,Prahova,,Primarie Comuna
DUMBRAVESTI,dumbravesti@yahoo.com,Prahova,,Primarie Comuna
FANTANELE,primariafantaneleph@yahoo.com,Prahova,,Primarie Comuna
FILIPESTII DE PADURE,primarie@filipestiidepadure.ro,Prahova,,Primarie Comuna
FILIPESTII DE TARG,primariafilipestiidetarg@yahoo.com,Prahova,,Primarie Comuna
FLORESTI,floresti_primaria@yahoo.com,Prahova,,Primarie Comuna
FULGA,fulga@prefecturaprahova.ro,Prahova,,Primarie Comuna
GHERGHITA,primaria_gherghita@yahoo.com,Prahova,,Primarie Comuna
GORGOTA,secretar@gorgota.ro,Prahova,,Primarie Comuna
GORNET,gornet@prefecturaprahova.ro,Prahova,,Primarie Comuna
GORNET-CRICOV,primariagornetcricov@yahoo.com,Prahova,,Primarie Comuna
GURA VADULUI,primaria_guravadului@yahoo.com,Prahova,,Primarie Comuna
GURA VITIOAREI,guravitioarei@prefecturaprahova.ro,Prahova,,Primarie Comuna
IORDACHEANU,prim_iordacheanu@yahoo.com,Prahova,,Primarie Comuna
IZVOARELE,izvoarele@prefecturaprahova.ro,Prahova,,Primarie Comuna
JUGURENI,jugureni@europrahova.ro,Prahova,,Primarie Comuna
LAPOS,primaria.lapos@yahoo.com,Prahova,,Primarie Comuna
LIPANESTI,lipanesti@prefecturaprahova.ro,Prahova,,Primarie Comuna
MAGURELE,magurele@prefecturaprahova.ro,Prahova,,Primarie Comuna
MAGURENI,magureni@prefecturaprahova.ro,Prahova,,Primarie Comuna
MANECIU,maneciu@prefecturaprahova.ro,Prahova,,Primarie Comuna
MANESTI,primaria.manesti@yahoo.com,Prahova,,Primarie Comuna
OLARI,secretar@primariaolari.ro,Prahova,,Primarie Comuna
PACURETI,primaria_pacureti@yahoo.com,Prahova,,Primarie Comuna
PAULESTI,paulesti@prefecturaprahova.ro,Prahova,,Primarie Comuna
PLOPU,primariaplopu@yahoo.com,Prahova,,Primarie Comuna
PODENII NOI,primaria.podeniinoi@gmail.com,Prahova,,Primarie Comuna
POIANA CAMPINA,primpoianacampina@yahoo.com,Prahova,,Primarie Comuna
POIENARII BURCHII,poienariiburchi@prefecturaprahova.ro,Prahova,,Primarie Comuna
POSESTI,primariaposesti@yahoo.com,Prahova,,Primarie Comuna
PREDEAL-SARARI,secretarpredeals@yahoo.com,Prahova,,Primarie Comuna
PROVITA DE JOS,primariaprovitadejos@yahoo.com,Prahova,,Primarie Comuna
PROVITA DE SUS,primariaprovitadesus_ph@yahoo.com,Prahova,,Primarie Comuna
PUCHENII MARI,primaria@pucheniimari.ro,Prahova,,Primarie Comuna
RAFOV,rafov@prefecturaprahova.ro,Prahova,,Primarie Comuna
SALCIA,primariasalcia@ymail.com,Prahova,,Primarie Comuna
SALCIILE,salciile@prefecturaprahova.ro,Prahova,,Primarie Comuna
SANGERU,sangeru@prefecturaprahova.ro,Prahova,,Primarie Comuna
SCORTENI,primaria_scorteni@yahoo.com,Prahova,,Primarie Comuna
SECARIA,primaria_secaria@yahoo.com,Prahova,,Primarie Comuna
SIRNA,primaria_sirna@yahoo.com,Prahova,,Primarie Comuna
SOTRILE,secretar_comsotrile@yahoo.com,Prahova,,Primarie Comuna
STARCHIOJD,primariastarchiojd@yahoo.com,Prahova,,Primarie Comuna
STEFESTI,stefesti@prefecturaprahova.ro,Prahova,,Primarie Comuna
SURANI,surani@prefecturaprahova.ro,Prahova,,Primarie Comuna
TALEA,primarietalea@yahoo.com,Prahova,,Primarie Comuna
TARGSORU VECHI,targsorulvechi@prefecturaprahova.ro,Prahova,,Primarie Comuna
TATARU,primariatataru@yahoo.com,Prahova,,Primarie Comuna
TEISANI,primaria.teisani@yahoo.com,Prahova,,Primarie Comuna
TELEGA,primariatelega@yahoo.com,Prahova,,Primarie Comuna
